Time,City,Name,ReviewCount,Price,Cuisine,Longitude,Latitude,Address,PhoneNumber,Ranking,MeanRating,1,2,3,4,5,Link
Wed 02 Mar 2016 06:54:28,Chicago,Pho Xe Lua,2,2,Chinese,-87.656,41.973167,"1021 W Argyle St, Chicago, IL 60640-3716 ",7732757512,1786,5.0,0,0,0,0,2,/Restaurant_Review-g35805-d427597-Reviews-Pho_Xe_Lua-Chicago_Illinois.html
Wed 02 Mar 2016 06:54:33,Chicago,Turtle's Bar & Grill,2,NotFound,NotFound,-87.633064,41.834682,"238 W 33rd St, Chicago, IL 60616 ",3122257333,3081,4.5,0,0,0,1,1,/Restaurant_Review-g35805-d4811349-Reviews-Turtle_s_Bar_Grill-Chicago_Illinois.html
Wed 02 Mar 2016 06:54:42,Chicago,Quincy Grill on the River,3,2,American,-87.63694,41.879,"200 South Wacker Drive, Chicago, IL 60606-5829 ",3126271800,2889,4.33333333333,0,0,0,2,1,/Restaurant_Review-g35805-d533165-Reviews-Quincy_Grill_on_the_River-Chicago_Illinois.html
Wed 02 Mar 2016 06:54:46,Chicago,Potbelly Sandwich Works,4,NotFound,NotFound,-87.65368,41.93237,"959 W Diversey Pkwy, Chicago, IL 60614 ",7732482018,2877,4.5,0,0,0,2,2,/Restaurant_Review-g35805-d4199445-Reviews-Potbelly_Sandwich_Works-Chicago_Illinois.html
Wed 02 Mar 2016 06:54:50,Chicago,Father & Son Pizza,9,NotFound,Pizza,-87.64515,41.9107,"645 W North Ave, Chicago, IL 60610-1011 ",3126542550,1033,4.88888888889,0,0,0,1,8,/Restaurant_Review-g35805-d430823-Reviews-Father_Son_Pizza-Chicago_Illinois.html
Wed 02 Mar 2016 06:54:58,Chicago,Mickey's Chicken,1,NotFound,NotFound,-87.63072,41.876522,"408 S Clark St, Chicago, IL 60605-1022 ",3125660406,3387,4.0,0,0,0,1,0,/Restaurant_Review-g35805-d428191-Reviews-Mickey_s_Chicken-Chicago_Illinois.html
Wed 02 Mar 2016 06:55:06,Chicago,The Submarine Port,NotFound,NotFound,NotFound,-87.69337,41.80098,"2759 W 51st St, Chicago, IL 60632 ",7737376634,7307,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4194253-Reviews-The_Submarine_Port-Chicago_Illinois.html
Wed 02 Mar 2016 06:55:11,Chicago,Nesh Mediterranean Grill,2,NotFound,Mediterranean,-87.634094,41.880394,"205 W. Monroe Street, Chicago, IL 60606 ",3122510144,2848,4.5,0,0,0,1,1,/Restaurant_Review-g35805-d5427576-Reviews-Nesh_Mediterranean_Grill-Chicago_Illinois.html
Wed 02 Mar 2016 06:55:21,Chicago,Brother Tim's Vegetarian Fast Foods,NotFound,NotFound,Vegan,-87.60945,41.76592,"622 E 71st St, Chicago, IL 60619-1212 ",7739946311,5956,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4202979-Reviews-Brother_Tim_s_Vegetarian_Fast_Foods-Chicago_Illinois.html
Wed 02 Mar 2016 06:55:25,Chicago,Potbelly Sandwich Works,3,NotFound,NotFound,-87.66422,41.944145,"3424 N Southport Ave, Chicago, IL 60657 ",7732891807,2728,4.33333333333,0,0,0,2,1,/Restaurant_Review-g35805-d5066342-Reviews-Potbelly_Sandwich_Works-Chicago_Illinois.html
Wed 02 Mar 2016 06:55:36,Chicago,Wendy's,1,NotFound,NotFound,-87.768715,41.90909,"5707 W North Ave, Chicago, IL 60639 ",7738896160,3550,4.0,0,0,0,1,0,/Restaurant_Review-g35805-d4197944-Reviews-Wendy_s-Chicago_Illinois.html
Wed 02 Mar 2016 06:55:41,Chicago,Momotaro Restaurant,103,NotFound,Japanese,-87.64845,41.885887,"820 W Lake Street, Chicago, IL 60607 ",3127334818,157,4.54368932039,2,2,5,23,71,/Restaurant_Review-g35805-d7303647-Reviews-Momotaro_Restaurant-Chicago_Illinois.html
Wed 02 Mar 2016 06:55:44,Chicago,Jeffrey Sub,1,NotFound,American,-87.57564,41.766235,"2020 E 71st St, Chicago, IL 60649 ",7732880202,4184,3.0,0,0,1,0,0,/Restaurant_Review-g35805-d533414-Reviews-Jeffrey_Sub-Chicago_Illinois.html
Wed 02 Mar 2016 06:55:52,Chicago,Jim Noodle & Rice,2,NotFound,Asian,-87.65925,41.93319,"2819 N Lincoln Ave, Chicago, IL 60657 ",7739355923,3454,4.0,0,0,0,2,0,/Restaurant_Review-g35805-d4203322-Reviews-Jim_Noodle_Rice-Chicago_Illinois.html
Wed 02 Mar 2016 06:56:01,Chicago,Sbarro,7,NotFound,Italian,-87.63407,41.87938,"211 W Adams St, Stop 1, Chicago, IL 60606 ",3122695303,3893,3.71428571429,1,0,1,3,2,/Restaurant_Review-g35805-d4203946-Reviews-Sbarro-Chicago_Illinois.html
Wed 02 Mar 2016 06:56:09,Chicago,Orbit Room,6,2,American,-87.6977,41.93556,"2959 N California Ave, Chicago, IL 60618-7702 ",7735888540,3928,3.66666666667,0,0,3,2,1,/Restaurant_Review-g35805-d874797-Reviews-Orbit_Room-Chicago_Illinois.html
Wed 02 Mar 2016 06:56:11,Chicago,First Expressions Cafe,1,NotFound,Middle Eastern,-87.70808,41.953987,"3200 Irving Park Ave, Chicago, IL ",NotFound,3642,4.0,0,0,0,1,0,/Restaurant_Review-g35805-d4732371-Reviews-First_Expressions_Cafe-Chicago_Illinois.html
Wed 02 Mar 2016 06:56:21,Chicago,Peeled,2,NotFound,NotFound,-87.65278,41.91048,"1571 N Sheffield Ave, Chicago, IL 60642 ",3122667335,2133,5.0,0,0,0,0,2,/Restaurant_Review-g35805-d4195598-Reviews-Peeled-Chicago_Illinois.html
Wed 02 Mar 2016 06:56:25,Chicago,Subway,NotFound,NotFound,NotFound,-87.7426,41.80648,"4735 S Cicero Ave, Chicago, IL 60632 ",7737354388,4937,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4831361-Reviews-Subway-Chicago_Illinois.html
Wed 02 Mar 2016 06:56:32,Chicago,Papa John's,NotFound,NotFound,NotFound,-87.57476,41.7653,"2101 E 71st St, Chicago, IL 60649-2143 ",7732887272,7075,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4195484-Reviews-Papa_John_s-Chicago_Illinois.html
Wed 02 Mar 2016 06:56:36,Chicago,Polar Cafe,NotFound,NotFound,NotFound,-87.6982,41.951004,"3843 N California Ave, Chicago, IL 60618 ",7738661755,6763,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4197239-Reviews-Polar_Cafe-Chicago_Illinois.html
Wed 02 Mar 2016 06:56:43,Chicago,Hash Browns,6,NotFound,American,-87.63424,41.90367,"1155 N Wells, Chicago, IL 60610 ",3124400000,2640,4.0,0,0,3,0,3,/Restaurant_Review-g35805-d8403472-Reviews-Hash_Browns-Chicago_Illinois.html
Wed 02 Mar 2016 06:56:48,Chicago,Krueger Bros. Pizza,NotFound,NotFound,French,-87.67747,41.917763,"1980 W. Armitage Ave., Chicago, IL 60642 ",8005058005,5080,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4854744-Reviews-Krueger_Bros_Pizza-Chicago_Illinois.html
Wed 02 Mar 2016 06:56:53,Chicago,A New Leaf,1,NotFound,NotFound,-87.629524,41.87771,"312 S Dearborn St, Chicago, IL 60604 ",13124279097,1799,5.0,0,0,0,0,1,/Restaurant_Review-g35805-d5965674-Reviews-A_New_Leaf-Chicago_Illinois.html
Wed 02 Mar 2016 06:57:01,Chicago,Machetes Big Quesadillas,1,NotFound,Mexican,-87.72027,41.804623,"4888 S. Archer Ave, Parking Available Next Door in Bank Parking Lot, Chicago, IL 60632 ",7733219143,2108,5.0,0,0,0,0,1,/Restaurant_Review-g35805-d7786361-Reviews-Machetes_Big_Quesadillas-Chicago_Illinois.html
Wed 02 Mar 2016 06:57:04,Chicago,Taqueria Ochoa,NotFound,NotFound,Mexican,-87.72796,41.807587,"4151 W 47th St, Chicago, IL 60632-4129 ",7733765330,5306,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d5032007-Reviews-Taqueria_Ochoa-Chicago_Illinois.html
Wed 02 Mar 2016 06:57:12,Chicago,Billy Goat Inn,11,NotFound,American,-87.66586,41.881218,"1535 W Madison St., Chicago, IL ",NotFound,2981,3.63636363636,1,0,4,3,3,/Restaurant_Review-g35805-d2587466-Reviews-Billy_Goat_Inn-Chicago_Illinois.html
Wed 02 Mar 2016 06:57:18,Chicago,Subway,NotFound,NotFound,NotFound,-87.71391,41.933044,"2851 N Milwaukee Ave, Chicago, IL 60618 ",7732522320,5621,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4205309-Reviews-Subway-Chicago_Illinois.html
Wed 02 Mar 2016 06:57:27,Chicago,US Beer Co.,1,NotFound,American,-87.65354,41.91378,"1801 N Clybourn Ave, Chicago, IL ",7738717799,3390,4.0,0,0,0,1,0,/Restaurant_Review-g35805-d2356856-Reviews-US_Beer_Co-Chicago_Illinois.html
Wed 02 Mar 2016 06:57:32,Chicago,Game 7 Bar & Grill,NotFound,NotFound,Bar,-87.66683,41.91085,"1540 W North Ave, Chicago, IL 60642 ",7736986574,6174,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d8275005-Reviews-Game_7_Bar_Grill-Chicago_Illinois.html
Wed 02 Mar 2016 06:57:41,Chicago,Fantasy Lounge,NotFound,NotFound,NotFound,-87.73026,41.961105,"4400 N Elston Ave, Chicago, IL 60630 ",7736858083,5420,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d5081515-Reviews-Fantasy_Lounge-Chicago_Illinois.html
Wed 02 Mar 2016 06:57:45,Chicago,Applebee's,7,NotFound,American,-87.74152,41.757706,"7519 S Cicero Ave, Chicago, IL 60652 ",7737670711,3896,3.42857142857,0,1,3,2,1,/Restaurant_Review-g35805-d4201435-Reviews-Applebee_s-Chicago_Illinois.html
Wed 02 Mar 2016 06:57:55,Chicago,Pockets,3,NotFound,Vegetarian,-87.68261,41.95965,"4301 N Lincoln Ave, Chicago, IL 60618-1711 ",7737554111,4525,4.66666666667,0,0,0,1,2,/Restaurant_Review-g35805-d427512-Reviews-Pockets-Chicago_Illinois.html
Wed 02 Mar 2016 06:57:58,Chicago,Popeyes Louisiana Kitchen,NotFound,NotFound,NotFound,-87.63097,41.88597,"201 N Clark St, Chicago, IL 60601 ",3122011500,7429,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4296126-Reviews-Popeyes_Louisiana_Kitchen-Chicago_Illinois.html
Wed 02 Mar 2016 06:58:03,Chicago,Gari Sushi and Asian Bistro,7,3,Japanese,-87.67791,41.89593,"2020 W Chicago Avenue, Chicago, IL 60612  (Damen) ",17734861118,3175,4.0,0,0,2,3,2,/Restaurant_Review-g35805-d4359412-Reviews-Gari_Sushi_and_Asian_Bistro-Chicago_Illinois.html
Wed 02 Mar 2016 06:58:11,Chicago,La Scarola,380,4,Italian,-87.64683,41.89103,"721 W Grand Ave, Chicago, IL 60610 ",3122431740,19,4.55526315789,4,10,17,89,260,/Restaurant_Review-g35805-d429382-Reviews-La_Scarola-Chicago_Illinois.html
Wed 02 Mar 2016 06:58:19,Chicago,UNO Chicago Grill,128,NotFound,Pizza,-87.62666,41.892334,"49 E Ontario St, Chicago, IL 60611-2727 ",3122805115,991,3.86821705426,7,11,18,49,44,/Restaurant_Review-g35805-d427941-Reviews-UNO_Chicago_Grill-Chicago_Illinois.html
Wed 02 Mar 2016 06:58:27,Chicago,The Violet Hour,135,NotFound,American,-87.67782,41.908962,"1520 N Damen Ave, Chicago, IL 60622-1967 ",7732521500,233,4.41481481481,2,6,10,33,84,/Restaurant_Review-g35805-d786473-Reviews-The_Violet_Hour-Chicago_Illinois.html
Wed 02 Mar 2016 06:58:34,Chicago,Tre Kronor,76,2,American,-87.71099,41.97591,"3258 W Foster Ave, Chicago, IL 60625-4828 ",7732679888,553,4.51315789474,1,0,5,23,47,/Restaurant_Review-g35805-d427314-Reviews-Tre_Kronor-Chicago_Illinois.html
Wed 02 Mar 2016 06:58:41,Chicago,Osteria Langhe,17,NotFound,Italian,-87.69823,41.91748,"2824 W Armitage, Chicago, IL ",7736611582,746,4.61111111111,0,0,1,5,12,/Restaurant_Review-g35805-d7035514-Reviews-Osteria_Langhe-Chicago_Illinois.html
Wed 02 Mar 2016 06:58:46,Chicago,Kevin's Hamburger Heaven,3,NotFound,NotFound,-87.64074,41.82352,"554 W Pershing Rd, Chicago, IL 60609-2740 ",7739526542,1770,5.0,0,0,0,0,3,/Restaurant_Review-g35805-d479720-Reviews-Kevin_s_Hamburger_Heaven-Chicago_Illinois.html
Wed 02 Mar 2016 06:58:51,Chicago,Wonuts,5,NotFound,NotFound,-87.6229,41.898018,"835 North Michigan Avenue, Water Tower, Chicago, IL 60611 ",NotFound,3093,3.8,0,1,1,1,2,/Restaurant_Review-g35805-d8410394-Reviews-Wonuts-Chicago_Illinois.html
Wed 02 Mar 2016 06:58:56,Chicago,The Grillroom Chophouse & Wine Bar,146,3,Wine Bar,-87.62859,41.880398,"33 W. Monroe St., Chicago, IL 60603  (Dearborn) ",13129600000,996,3.65068493151,9,15,30,56,36,/Restaurant_Review-g35805-d427836-Reviews-The_Grillroom_Chophouse_Wine_Bar-Chicago_Illinois.html
Wed 02 Mar 2016 06:59:10,Chicago,Papa Romeo's Pizza,NotFound,2,Pizza,-87.66972,41.95427,"1617 W Irving Park Rd, Chicago, IL 60613-2511 ",7733275000,4662,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d479628-Reviews-Papa_Romeo_s_Pizza-Chicago_Illinois.html
Wed 02 Mar 2016 06:59:19,Chicago,Aliveone,NotFound,NotFound,NotFound,-87.64865,41.931454,"2683 N Halsted St, Chicago, IL 60614 ",7733489800,6578,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4636193-Reviews-Aliveone-Chicago_Illinois.html
Wed 02 Mar 2016 06:59:27,Chicago,Frankie's 5th Floor Pizzeria,149,3,Italian,-87.62447,41.89954,"900 N Michigan Ave, Chicago, IL 60611  (Walton) ",3122662500,502,4.23489932886,5,3,13,59,69,/Restaurant_Review-g35805-d953699-Reviews-Frankie_s_5th_Floor_Pizzeria-Chicago_Illinois.html
Wed 02 Mar 2016 06:59:32,Chicago,Belly Q,106,3,Asian,-87.662674,41.8845,"1400 W Randolph St, Chicago, IL 60607  (Ogden) ",3125631010,486,3.99065420561,0,10,19,40,38,/Restaurant_Review-g35805-d3512539-Reviews-Belly_Q-Chicago_Illinois.html
Wed 02 Mar 2016 06:59:47,Chicago,Urban Counter,2,NotFound,NotFound,-87.625465,41.86706,"1221 South Wabash, Chicago, IL 60605 ",3128466127,2795,4.5,0,0,0,1,1,/Restaurant_Review-g35805-d4839746-Reviews-Urban_Counter-Chicago_Illinois.html
Wed 02 Mar 2016 06:59:51,Chicago,Aztecas Mex Taqueria,NotFound,NotFound,Mexican,-87.69275,41.980118,"5421 N Lincoln Ave, Chicago, IL 60625 ",7735062052,7479,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4295094-Reviews-Aztecas_Mex_Taqueria-Chicago_Illinois.html
Wed 02 Mar 2016 06:59:59,Chicago,Fast & Fresh,1,NotFound,NotFound,-87.64622,41.94572,"3500 N Broadway St, Chicago, IL 60657-1826 ",7738684053,1922,5.0,0,0,0,0,1,/Restaurant_Review-g35805-d427666-Reviews-Fast_Fresh-Chicago_Illinois.html
Wed 02 Mar 2016 07:00:12,Chicago,Izalco Restaurant,NotFound,NotFound,NotFound,-87.76147,41.92405,"5406 W Fullerton Ave, Chicago, IL 60639-1427 ",7738046050,5101,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4288798-Reviews-Izalco_Restaurant-Chicago_Illinois.html
Wed 02 Mar 2016 07:00:17,Chicago,Chilam Balam,32,NotFound,Mexican,-87.64415,41.937237,"3023 N Broadway St, Chicago, IL 60657 ",7732966901,1383,3.9375,1,4,5,8,14,/Restaurant_Review-g35805-d3417337-Reviews-Chilam_Balam-Chicago_Illinois.html
Wed 02 Mar 2016 07:00:27,Chicago,Subway,NotFound,NotFound,NotFound,-87.69264,41.97913,"5357A N Lincoln Ave, Chicago, IL 60625-2307 ",7739895992,5249,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d5084041-Reviews-Subway-Chicago_Illinois.html
Wed 02 Mar 2016 07:00:34,Chicago,Tacos Tequilas Chicago IL,4,NotFound,Mexican,-87.71586,41.934483,"2919 N Milwaukee Ave, Chicago, IL 60618 ",7732789901,1361,4.75,0,0,0,1,3,/Restaurant_Review-g35805-d5600553-Reviews-Tacos_Tequilas_Chicago_IL-Chicago_Illinois.html
Wed 02 Mar 2016 07:00:45,Chicago,Miceli's Deli,1,NotFound,Italian,-87.68336,41.846992,"2448 S. Oakley Ave, Chicago, IL ",NotFound,1793,5.0,0,0,0,0,1,/Restaurant_Review-g35805-d3292626-Reviews-Miceli_s_Deli-Chicago_Illinois.html
Wed 02 Mar 2016 07:00:49,Chicago,Marcella's Restaurant,1,NotFound,NotFound,-87.71401,41.92465,"3503 W Fullerton Ave, Chicago, IL 60647 ",7732526333,3314,4.0,0,0,0,1,0,/Restaurant_Review-g35805-d4317515-Reviews-Marcella_s_Restaurant-Chicago_Illinois.html
Wed 02 Mar 2016 07:00:55,Chicago,Terra Gusto,1,NotFound,Italian,-87.63813,41.91831,"340 W. Armitage, Chicago, IL ",NotFound,2190,5.0,0,0,0,0,1,/Restaurant_Review-g35805-d2186348-Reviews-Terra_Gusto-Chicago_Illinois.html
Wed 02 Mar 2016 07:01:09,Chicago,West Town Bakery & Diner,7,NotFound,NotFound,-87.67541,41.896156,"1916 W Chicago Ave, Chicago, IL 60622 ",7739041414,3101,3.42857142857,1,1,1,2,2,/Restaurant_Review-g35805-d4296120-Reviews-West_Town_Bakery_Diner-Chicago_Illinois.html
Wed 02 Mar 2016 07:01:14,Chicago,Poll Campero Albany Park,NotFound,1,Guatemalan,-87.728065,41.969303,"4830 N. Pulaski Road, Chicago, IL 60630 ",7732821966,6929,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d1187384-Reviews-Poll_Campero_Albany_Park-Chicago_Illinois.html
Wed 02 Mar 2016 07:01:22,Chicago,McDonald's,NotFound,NotFound,NotFound,-87.66577,41.81792,"4158 S Ashland Ave, Chicago, IL 60609 ",7738472763,6269,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4200894-Reviews-McDonald_s-Chicago_Illinois.html
Wed 02 Mar 2016 07:01:35,Chicago,I Cafe,1,NotFound,NotFound,-87.67453,41.9542,"1814 W Irving Park Rd, Chicago, IL 60613-2406 ",7737554022,1856,5.0,0,0,0,0,1,/Restaurant_Review-g35805-d4289598-Reviews-I_Cafe-Chicago_Illinois.html
Wed 02 Mar 2016 07:01:38,Chicago,White Castle,16,NotFound,American,-87.70841,41.94662,"3212 W Addison, Chicago, IL 60618  ",7735392505,4035,3.4375,1,3,4,4,4,/Restaurant_Review-g35805-d3365508-Reviews-White_Castle-Chicago_Illinois.html
Wed 02 Mar 2016 07:01:48,Chicago,Three Happiness Restaurant,34,2,Chinese,-87.6324,41.85261,"209 W Cermak Rd, Chicago, IL 60616-1913 ",3128421964,1647,3.58823529412,2,3,10,11,8,/Restaurant_Review-g35805-d431613-Reviews-Three_Happiness_Restaurant-Chicago_Illinois.html
Wed 02 Mar 2016 07:01:59,Chicago,Neveria La Tropicana,NotFound,NotFound,NotFound,-87.72306,41.77423,"6524 S Pulaski Rd, Chicago, IL 60629 ",7735856922,6856,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d5508297-Reviews-Neveria_La_Tropicana-Chicago_Illinois.html
Wed 02 Mar 2016 07:02:04,Chicago,McDonald's,NotFound,NotFound,NotFound,-87.66901,41.983902,"5614 N Clark St, Chicago, IL 60660 ",7739899250,5986,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4202688-Reviews-McDonald_s-Chicago_Illinois.html
Wed 02 Mar 2016 07:02:13,Chicago,The Metropolitan Club,87,4,American,-87.63588,41.878883,"233 South Wacker Drive, Chicago, IL  (Adams) ",3128763200,479,4.28735632184,3,1,13,21,49,/Restaurant_Review-g35805-d2557505-Reviews-The_Metropolitan_Club-Chicago_Illinois.html
Wed 02 Mar 2016 07:02:19,Chicago,J B Gyros,NotFound,NotFound,Greek,-87.6554,41.80147,"1206 W 51st St, Chicago, IL 60609 ",7736249030,5471,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4206411-Reviews-J_B_Gyros-Chicago_Illinois.html
Wed 02 Mar 2016 07:02:30,Chicago,Yusho,40,3,Japanese,-87.70727,41.933598,"2853 N KEDZIE AVE, Chicago, IL 60618  (Diversey) ",7739048558,1022,4.125,0,3,8,10,19,/Restaurant_Review-g35805-d2503030-Reviews-Yusho-Chicago_Illinois.html
Wed 02 Mar 2016 07:02:41,Chicago,El Cubanito,4,NotFound,NotFound,-87.72684,41.927834,"2555 N Pulaski Rd, Chicago, IL 60639-2115 ",7732352555,2642,4.75,0,0,0,1,3,/Restaurant_Review-g35805-d4193904-Reviews-El_Cubanito-Chicago_Illinois.html
Wed 02 Mar 2016 07:02:48,Chicago,Al's #1 Italian Beef,34,NotFound,Italian,-87.64282,41.879093,"601 W Adams St, Chicago, IL 60661 ",3125592333,1076,3.91176470588,4,2,3,9,16,/Restaurant_Review-g35805-d4200239-Reviews-Al_s_1_Italian_Beef-Chicago_Illinois.html
Wed 02 Mar 2016 07:02:53,Chicago,McDonald's,NotFound,NotFound,NotFound,-87.70833,41.91003,"3245 W North Ave, Chicago, IL 60647 ",NotFound,7382,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4193848-Reviews-McDonald_s-Chicago_Illinois.html
Wed 02 Mar 2016 07:03:05,Chicago,South China Kitchen Two,NotFound,NotFound,Chinese,-87.68295,41.75088,"7836 S Western Ave, Chicago, IL 60620 ",7737788822,5443,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d5076233-Reviews-South_China_Kitchen_Two-Chicago_Illinois.html
Wed 02 Mar 2016 07:03:09,Chicago,Pizza Plus,NotFound,NotFound,NotFound,-87.63526,41.746704,"8112 S Vincennes Ave, Chicago, IL 60620 ",7737231490,7153,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4194958-Reviews-Pizza_Plus-Chicago_Illinois.html
Wed 02 Mar 2016 07:03:20,Chicago,Taco & Burrito Palace,7,NotFound,Mexican,-87.6487,41.92719,"2441 N Halsted Street, Chicago, IL 60614 ",7732480740,1547,4.71428571429,0,0,0,2,5,/Restaurant_Review-g35805-d2456308-Reviews-Taco_Burrito_Palace-Chicago_Illinois.html
Wed 02 Mar 2016 07:03:29,Chicago,T & G Restaurant,NotFound,NotFound,NotFound,-87.68651,41.80098,"2459 W 51st St, Chicago, IL 60632-1548 ",7737766566,7438,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4203594-Reviews-T_G_Restaurant-Chicago_Illinois.html
Wed 02 Mar 2016 07:03:35,Chicago,Rosebud Restaurant,125,4,Italian,-87.62579,41.89555,"55 E Superior St, Chicago, IL 60611 ",3122666444,621,4.152,2,8,21,32,62,/Restaurant_Review-g35805-d491300-Reviews-Rosebud_Restaurant-Chicago_Illinois.html
Wed 02 Mar 2016 07:03:49,Chicago,House of Blues Restaurant,178,2,American,-87.62913,41.888233,"329 N Dearborn Pkwy, Chicago, IL 60610  (Wacker) ",3129232000,179,4.23033707865,3,7,19,66,83,/Restaurant_Review-g35805-d472079-Reviews-House_of_Blues_Restaurant-Chicago_Illinois.html
Wed 02 Mar 2016 07:03:55,Chicago,Kolatek's Bakery,NotFound,NotFound,NotFound,-87.80588,41.92496,"2445 N Harlem Ave, Chicago, IL 60707 ",7736373772,5401,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d5081798-Reviews-Kolatek_s_Bakery-Chicago_Illinois.html
Wed 02 Mar 2016 07:04:08,Chicago,Milt's BBQ For The Perplexed,65,NotFound,Barbecue,-87.64484,41.94371,"3411 North Broadway, Chicago, IL 60657 ",7736616384,337,4.50769230769,1,1,4,17,42,/Restaurant_Review-g35805-d4367155-Reviews-Milt_s_BBQ_For_The_Perplexed-Chicago_Illinois.html
Wed 02 Mar 2016 07:04:14,Chicago,Lala's Pizza and Wings,NotFound,NotFound,NotFound,-87.72507,41.879772,"3952 W Monroe St, Chicago, IL 60624-2820 ",7733219241,6759,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4197251-Reviews-Lala_s_Pizza_and_Wings-Chicago_Illinois.html
Wed 02 Mar 2016 07:04:20,Chicago,Chick-Fil-A,8,NotFound,Fast Food,-87.62757,41.885406,"177 N State S, Chicago, IL ",3124191522,1281,4.25,0,0,1,4,3,/Restaurant_Review-g35805-d8546523-Reviews-Chick_Fil_A-Chicago_Illinois.html
Wed 02 Mar 2016 07:04:31,Chicago,G & G Restaurant,NotFound,NotFound,NotFound,-87.64249,41.87735,"321 S Jefferson St, Apt S, Chicago, IL 60661 ",3124278226,6444,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4199834-Reviews-G_G_Restaurant-Chicago_Illinois.html
Wed 02 Mar 2016 07:04:39,Chicago,De Arco's Pizza,NotFound,NotFound,NotFound,-87.69422,41.77911,"2819 W 63rd St, Chicago, IL 60629-2356 ",7737373367,4975,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4496636-Reviews-De_Arco_s_Pizza-Chicago_Illinois.html
Wed 02 Mar 2016 07:04:52,Chicago,Simply Soup Salad & Sandwiches,NotFound,NotFound,NotFound,-87.60992,41.80948,"635 E 47th St, Chicago, IL 60653-4225 ",7733733810,7316,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4194239-Reviews-Simply_Soup_Salad_Sandwiches-Chicago_Illinois.html
Wed 02 Mar 2016 07:04:58,Chicago,Peke's Pizza,NotFound,NotFound,NotFound,-87.767204,41.905613,"1356 N. Parkside, Chicago, IL 60651 ",7737018717,4756,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d5220705-Reviews-Peke_s_Pizza-Chicago_Illinois.html
Wed 02 Mar 2016 07:05:02,Chicago,Sir Chicken,NotFound,NotFound,NotFound,-87.618355,41.659885,"13703 S Indiana Ave, Chicago, IL 60827-1843 ",7739415431,7163,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g35805-d4194933-Reviews-Sir_Chicken-Chicago_Illinois.html
Wed 02 Mar 2016 07:05:16,Chicago,Tufanos Vernon Park Tap,84,3,Italian,-87.654,41.873,"1073 W Vernon Park Pl, Ste 1, Chicago, IL 60607-3410 ",3127333393,517,4.20238095238,0,4,13,29,38,/Restaurant_Review-g35805-d428855-Reviews-Tufanos_Vernon_Park_Tap-Chicago_Illinois.html
