"OTCity","OTName","OTReviewCount","OTPrice","OTLongitude","OTLatitude","OT1","OT2","OT3","OT4","OT5","TAName","TAReviewCount","TAPrice","TACuisine","TALongitude","TALatitude","TARanking","TA1","TA2","TA3","TA4","TA5","OTMean","TAMean","TAP1","OTP1","cheat1","TAP5","OTP5","cheat5","CuisineN","GIndex0.5","GIndex1","TIndex0.5","TIndex1","TIndex1.5","distAbs","PIndex0.5","PIndex1","PIndex1.5","RIndex1500","RIndex2500","TOIndex1","roundedStar","GIndex1.5","TOIndex0.5","TOIndex1.5","GIndexG1","TIndexG1","TOIndexG1","PIndexG1","RIndexG1500","lTARC","TAQ","CuisineN.f","RIndex3500","TAP2","OTP2","TAP3","OTP3","TAP4","OTP4","RIndexG2500","starDist","samp"
"Manhattan","Deux Amis",141,2,-73.966105,40.754604,0,4,22,78,56,"Deux AMIS",76,"3","French",-73.96671,40.754925,1443,0,2,6,45,23,4.72340426,4.17105263,0,0,0.912643130558687,0.30263158,0.35,0.447737281413494,"Europe",1.61238122931968,1.82681398255089,0.980781179578988,1.04280982213191,1.07647642699675,0,1.706293488873,1.9318315733836,2.09677806444411,1.63940546960896,2.15124497971681,1.95829116490623,4,1.9373893314693,1.71390780956218,2.06987407485306,1.71529824585496,0.972684168598364,1.84850593852975,1.77380779861842,1.65034949949615,4.33073334028633,0.142178539751241,"Europe",2.30900226131865,0.02631579,0.025,0.07894737,0.1375,0.59210526,0.4875,2.09105201159621,0,0
"Manhattan","Telio",28,2,-73.973826,40.79238,0,2,9,12,5,"Telio",31,"3","Mediterranean",-73.97363,40.79231,4082,1,2,9,10,9,3.71428571,3.77419355,0.03225806,0,1.00758788139878,0.29032258,0.17857143,0.604595092917356,"Europe",0.332141591871772,0.375638547374464,0.20901777547151,0.228237823457301,0.287970852728029,0,0.685396013948682,0.716062637191601,0.804849988843138,0.125053696439079,0.235791517787896,0.458230033791746,4,0.507260814964406,0.421462156031084,0.595133118123734,0.263963144482677,0.972684168598364,0.342555585237261,0.626041611419498,0.130237207906091,3.43398720448515,-1.17456579462302,"Europe",0.483977348753101,0.06451613,0.07142857,0.29032258,0.32142857,0.32258065,0.42857143,0.317623796172636,0,0
"Manhattan","Russian Samovar",210,3,-73.984667,40.763182,13,12,27,92,96,"Russian Samovar",188,"4","Russian",-73.98472,40.76317,771,6,9,14,66,93,4.6,4.2287234,0.03191489,0.05416667,0.472316733124433,0.49468085,0.4,0.897378233914624,"Europe",2.48384580853806,2.33699656774437,1.32165646952151,1.2747831091441,1.22948908529911,0,2.83597612247846,2.6346125417251,2.48475405299764,2.92760887545594,2.47091568279366,2.56878649276416,4,2.2583230044478,2.80225635716169,2.44914502335858,2.33891386608728,0.972684168598364,2.56917849821072,2.7288138635769,3.08999285041348,5.23644196282995,0.334549248551511,"Europe",2.31000728697478,0.04787234,0.05,0.07446809,0.1125,0.35106383,0.38333333,2.61877116785571,0,0
"Manhattan","Boqueria UES",33,3,-73.956003,40.771479,0,1,7,6,20,"Boqueria UES",35,"NotFound","Mediterranean",-73.95629,40.77164,1707,0,0,4,19,12,4.45454545,4.22857143,0,0,0.912643130558687,0.34285714,0.58823529,0.387225081740311,"Europe",0.99627047525161,1.02871163259578,0.650697525032047,0.650037278418169,0.682212192933649,0,0.114319140007984,0.0601436686253188,0.0303076302283397,0.424673964679903,0.975133029559047,1.14863306892912,4,1.1453946591038,1.13209565265513,1.26185378667391,0.869135640709547,0.972684168598364,0.977904279357942,0.0973641295874057,0.428746800573351,3.55534806148941,0.334549248551511,"Europe",1.34121278130655,0,0.02941176,0.11428571,0.20588235,0.54285714,0.17647059,0.995759413683047,0,0
"Manhattan","Cherche Midi",331,3,-73.992782,40.723915,7,13,43,102,166,"Cherche Midi",135,"NotFound","French",-73.99284,40.72392,710,2,4,18,55,56,4.22960725,4.17777778,0.01481481,0.02114804,0.772036391496766,0.41481481,0.50151057,0.163551911550722,"Europe",2.53113215218253,2.45755777190375,1.47837296035238,1.34232831097769,1.23037221552944,0,0.114319140007984,0.0601436686253188,0.0303076302283397,1.47954435298539,1.51020901110019,2.53002586288117,4,2.32033355049371,2.59148104330308,2.39823685953496,2.60264279702529,0.972684168598364,2.67418088097503,0.0973641295874057,1.50062006583668,4.90527477843843,0.165395694261618,"Europe",1.65275494313592,0.02962963,0.03927492,0.13333333,0.12990937,0.40740741,0.3081571,1.58171375146581,0,0
"Manhattan","Toledo Restaurant",35,4,-73.983104,40.749248,1,4,3,9,18,"Toledo Restaurant",46,"4","Mediterranean",-73.98306,40.749306,2711,3,1,4,13,25,4.11428571,4.2173913,0.06521739,0.02857143,1.05928449361468,0.54347826,0.51428571,0.565258885112471,"Europe",2.674733026263,2.77806430600095,1.28871698208672,1.4030518688065,1.39483642174045,0,2.00341275198638,2.37017748052913,2.43432753680441,2.49741403440808,2.69159688254466,2.9219727973997,4,2.70316873194832,2.78153417195802,2.84386545501148,2.85556204155943,0.972684168598364,3.01729421150775,2.40228018582699,2.42742050540297,3.8286413964891,0.294748412248006,"Europe",2.66143661960417,0.02173913,0.11428571,0.08695652,0.08571429,0.2826087,0.25714286,2.66152371838738,0,0
"Manhattan","Nobu Fifty Seven",1142,4,-73.975,40.764,25,91,154,320,570,"Nobu 57",933,"4","Japanese",-73.9763,40.763657,115,27,42,90,240,536,4.20227671,4.30975348,0.02887701,0.02155172,1.64308407650804,0.57326203,0.49137931,2.13684341031904,"Asia",2.11203732199382,2.19087072346199,1.84446999083259,2.11259116225824,2.19451288177431,0,3.31245878196265,2.88443814581213,2.62177640921046,1.87295131838439,1.43501393127761,2.13989288193735,4.5,2.16937955093275,2.11978635506836,2.07121215307753,2.250979525786,0.972684168598364,2.23556551546929,3.04511351025389,1.78049758791826,6.83840520084734,0.603204893600163,"Asia",1.18786521634863,0.04491979,0.07844828,0.09625668,0.13275862,0.25668449,0.27586207,1.45278546379584,0,0
"Manhattan","ALEO RESTAURANT GARDEN DINING",410,3,-73.9911,40.7397,24,44,100,138,104,"Aleo Restaurant",49,"2","Italian",-73.991745,40.740147,2295,2,2,4,17,24,3.6195122,4.20408163,0.04081633,0.05853659,0.497159268566704,0.48979592,0.25365854,1.5577956999036,"Italy",2.37333002421524,2.66079665295338,1.88968464024201,2.12979700906681,2.14995096047238,0,2.20957467146498,2.64445305618765,2.70709568441105,2.31466079192824,2.72665189212892,2.56719426538112,4,2.64839387670177,2.2483951044544,2.55670584613878,2.70554606733951,0.972684168598364,2.62722293222961,2.69952368763652,2.26219988787068,3.89182029811063,0.251630839585876,"Italy",2.67330906584007,0.04081633,0.10731707,0.08163265,0.24390244,0.34693878,0.33658537,2.60581292883417,0,0
"Manhattan","El Quinto Pino",119,2,-74.001194,40.747456,2,7,20,37,54,"El Quinto Pino",42,"2","Mediterranean",-74.00118,40.747425,2729,0,4,5,19,14,4.1512605,4.02380952,0,0.01666667,0.775003414960519,0.33333333,0.45,0.366835814028112,"Europe",1.30245728004384,1.86624698395946,0.751153285916832,1.02133982461936,1.11356126069572,0,1.51911776593657,2.01862763059525,2.22424231644498,1.49861369361912,2.24157226178539,1.99072544343414,4,2.06421216077765,1.40613937978617,2.19336152323844,1.74567095505798,0.972684168598364,1.86258696547313,1.88319755573698,1.45202663286654,3.73766961828337,-0.345381704966686,"Europe",2.39875528676439,0.0952381,0.05833333,0.11904762,0.16666667,0.45238095,0.30833333,2.10507266040336,0,0
"Manhattan","Da Noi - Midtown",182,2,-73.970552,40.7549,3,12,19,66,82,"Da Noi",70,"4","Italian",-73.970695,40.754753,2112,6,4,7,21,32,4.16483516,3.98571429,0.08571429,0.01648352,1.79973285768754,0.45714286,0.45054945,0.557419740842783,"Italy",2.14822549807175,2.20691696394945,1.57997330644348,1.77559732200015,1.84765372765314,0,2.608842726969,2.52953404660242,2.44020051735119,2.07055140000688,2.34224460067569,2.20247167729474,4,2.21939353433673,2.16740094573271,2.19062088799903,2.16016509959792,0.972684168598364,2.17441221552753,2.59564951757759,2.02108823010562,4.24849524204936,-0.471417686594449,"Italy",2.43911255498548,0.05714286,0.06593407,0.1,0.1043956,0.3,0.36263736,2.34710823302802,0,0
"Manhattan","Apres Ski Fondue Chalet at Caf",39,2,-73.997767,40.721688,2,1,7,8,21,"Cafe Select",85,"3","Swiss",-73.997795,40.72168,1098,0,1,11,36,37,4.15384615,4.28235294,0,0.05128205,0.594618446070996,0.43529412,0.53846154,0.42363917125112,"Anglo",2.31176281938768,2.26583114847786,2.10348390839623,2.25745054531649,2.27505655225878,0,2.77072537686675,2.71761085067098,2.60086006476961,1.65880564797778,1.57446302693385,2.07788850211643,4.5,2.15159655081223,2.20594736969452,1.93199472651179,2.40595449017712,0.972684168598364,2.22296322990353,2.86566453325083,1.68031987815853,4.44265125649032,0.510336275558655,"Anglo",1.71126899228197,0.01176471,0.02564103,0.12941176,0.17948718,0.42352941,0.20512821,1.69548105022934,0,0
"Manhattan","Cucina di Pesce",268,2,-73.989753,40.726374,12,29,54,100,85,"Cucina di Pesce",68,"4","Italian",-73.989784,40.726486,2924,4,3,9,27,25,3.94402985,3.97058824,0.05882353,0.04285714,1.18299428549319,0.36764706,0.30357143,0.744660089994038,"Italy",2.71971399578419,2.56606897922186,2.01015676748139,2.02742373536067,1.95631094202846,0,1.73581301289164,1.79290167267194,1.81902573944048,2.02049369702228,2.07440880992984,2.4580237335058,4,2.42462476664425,2.62407932582628,2.31930833100265,2.64370574002246,0.972684168598364,2.52232784172362,1.79425340809747,1.97331324781404,4.21950770517611,-0.521168731973829,"Italy",2.1215346001304,0.04411765,0.10357143,0.13235294,0.19285714,0.39705882,0.35714286,2.12066921768355,0,0
"Manhattan","Taverna Di Bacco",106,3,-73.987524,40.721882,5,2,6,47,60,"Taverna di Bacco",48,"4","Italian",-73.98768,40.7219,2335,2,3,5,11,28,4.85849057,4.3125,0.04081633,0.04166667,0.904898696432959,0.57142857,0.5,0.645663967018409,"Italy",2.35284615408733,2.19693744606509,1.76068474160011,1.73579850244857,1.69977592041113,0,1.29678081403959,1.43042324670856,1.51133050387472,1.54639295432258,1.71493651503841,2.08495749336068,4.5,2.10590379392181,2.22585667471727,2.003360145539,2.20728005994106,0.972684168598364,2.09102803165462,1.38617678309469,1.51464596538139,3.87120101090789,0.609838366317416,"Italy",1.87835608431117,0.06122449,0.01666667,0.10204082,0.05,0.2244898,0.39166667,1.77262323207302,0,0
"Manhattan","Johnny Utah's",234,3,-73.979319,40.760262,25,44,76,66,29,"Johnny Utah's",121,"3","American",-73.978134,40.759987,3727,19,8,26,49,19,3.20512821,3.33884298,0.15702479,0.10416667,1.85882188429618,0.15702479,0.12083333,0.662953166925033,"Anglo",2.60815503817453,2.5392465958146,3.81595629479611,3.54605729960451,3.28490395546352,0,2.37678091591123,2.49746871030751,2.51194950655895,1.98374046965245,2.08055088084909,2.15156089311906,3.5,2.43186912509134,2.1387108051718,2.07857690222497,2.64980994631687,0.972684168598364,2.25334059657273,2.56153164637949,1.89894107087079,4.79579054559674,-2.61734611062505,"Anglo",2.1957212877433,0.0661157,0.18333333,0.21487603,0.31666667,0.40495868,0.275,2.13052894009786,0,0
"Manhattan","Bill's Bar and Burger",461,2,-73.977806,40.759401,15,31,84,187,163,"Bill's Bar & Burger",1464,"3","American",-73.97789,40.75919,260,29,48,194,632,563,4.10412148,4.13251366,0.01978172,0.03125,-0.152216561728925,0.3840382,0.33958333,1.33653889676488,"Anglo",2.64036704310357,2.57291337960497,3.82932764529238,3.57596497504527,3.31337212447109,0,2.38133541315985,2.51663194865192,2.53317177796369,2.59767204561648,1.98973192617994,2.17600561717105,4,2.4613663016163,2.15790957788609,2.10119432027627,2.69044364137267,0.972684168598364,2.28315769416769,2.58487218538257,2.4904655445089,7.28892769452126,0.0161425581234773,"Anglo",1.71264298552275,0.03274216,0.06458333,0.13233288,0.175,0.43110505,0.38958333,2.06794351557505,0,0
"Manhattan","Maria Pia",1631,3,-73.9862,40.7631,21,89,241,673,616,"Maria Pia",379,"4","Italian",-73.98653,40.76343,153,6,11,48,150,165,4.10423053,4.21372032,0.01578947,0.01280488,1.2158829862609,0.43421053,0.37560976,1.63511944553149,"Italy",2.39282528783242,2.25576957755167,2.13471115184688,1.99679550170811,1.94248335011499,0,2.53204872581676,2.46551724437299,2.37814124438762,2.18020797090476,1.63313534521599,2.27982022110665,4,2.1974772765211,2.47511083770608,2.18790034490082,2.2272614011519,0.972684168598364,2.25864956697211,2.53563138180215,2.07854719886422,5.93753620508243,0.284798203172132,"Italy",1.37228730069814,0.02894737,0.05426829,0.12631579,0.14695122,0.39473684,0.41036585,1.71036995731363,0,0
"Manhattan","The Smile",197,2,-73.993545,40.726621,9,4,28,78,77,"The Smile",93,"3","Cafe",-73.99388,40.726395,1162,1,2,9,40,42,4.05076142,4.32258065,0.0106383,0.04591837,0.402214517726608,0.44680851,0.39285714,0.689926566562668,"AAOther",2.5517969264827,2.55825374527277,1.39529138874391,1.37341011642629,1.30322546992312,0,3.12951389979763,3.09952987220709,2.93549292001826,1.91446598444737,1.94335392705912,2.64927128131295,4.5,2.42749806703768,2.64223755249488,2.51155969162437,2.73375467632013,0.972684168598364,2.84007192077321,3.34182616886127,1.9294992600859,4.53259949315326,0.646322466262295,"AAOther",2.05545044686586,0.0212766,0.02040816,0.09574468,0.14285714,0.42553191,0.39795918,2.00436236365309,0,0
"Manhattan","Obao",985,2,-73.991223,40.7606,37,82,172,400,294,"Obao",150,"2","Asian",-73.99133,40.760643,331,1,3,16,51,79,3.84467005,4.36,0.00666667,0.03756345,-0.856758913037045,0.52666667,0.29847716,2.97756119451084,"Asia",2.2886672585796,2.21885563969496,2.13171965457741,2.16783776978557,2.22676910041715,0,2.51967964239029,2.32651837529157,2.29929909064923,2.37863165010321,2.05452550100436,2.16976758637087,4.5,2.19603381623685,2.32069860161279,2.09779722149949,2.16383808096402,0.972684168598364,2.13285058164566,2.23596826350683,2.32414308673156,5.01063529409626,0.769041711531433,"Asia",1.84751826077855,0.02,0.08324873,0.10666667,0.17461929,0.34,0.40609137,2.09912407584099,0,0
"Manhattan","Peacock Alley - Waldorf Astori",797,4,-73.974,40.756,60,122,127,174,317,"Peacock Alley",392,"4","French",-73.97421,40.75686,727,27,22,58,91,194,3.72145546,4.02806122,0.06887755,0.075,0.553884734110998,0.49489796,0.39625,1.64571212434752,"Europe",2.46866499707667,2.46571308287908,1.33034342243557,1.34229511021082,1.30037110263264,0,3.22344275489887,2.89234653476154,2.67355148140521,2.62963314229649,2.45305907274409,2.62762978021218,4,2.39803164573478,2.60060956125232,2.55098506079768,2.53132026335795,0.972684168598364,2.71582502432288,3.02578646281294,2.74451856799102,5.97126183979046,-0.332114759532186,"Europe",2.32414486201602,0.05612245,0.1525,0.14795918,0.15875,0.23214286,0.2175,2.46655247720636,0,0
"Manhattan","Hi-Life Bar & Grill",118,2,-73.976371,40.785571,6,7,17,46,44,"Hi-Life Bar & Grill",34,"3","Japanese",-73.97631,40.78555,4285,3,2,3,18,8,4.02542373,3.76470588,0.08823529,0.05,1.20310969880677,0.23529412,0.36666667,0.355344021890828,"Asia",0.567574845236076,0.615632433285972,0.708415245216526,0.761820926933962,0.929482312719379,0,0.939569538556663,0.9544033429726,1.0585099761896,0.196203319169367,0.49515429482523,0.617561367730338,4,0.775899497701398,0.581877777002961,0.754041640954805,0.410566728227342,0.972684168598364,0.433850956623261,0.784087518001007,0.19465775313036,3.52636052461616,-1.20441642185065,"Asia",0.792354953496311,0.05882353,0.05833333,0.08823529,0.14166667,0.52941176,0.38333333,0.559651394352845,0,0
"Manhattan","Tavola",168,2,-73.99444,40.755384,0,15,30,69,54,"Tavola",354,"3","Italian",-73.99461,40.755432,283,9,14,25,150,157,3.96428571,4.22881356,0.02535211,0,1.56890848991422,0.44225352,0.32142857,1.13481907683592,"Italy",1.92861610699377,2.18673096989468,1.55264640879511,1.80215485401762,1.88299172648418,0,1.77169933853702,2.20549834444011,2.39405111329873,1.97600469323215,2.00454205031086,2.16271884183686,4,2.24489185284609,1.8891708001894,2.20886647547476,2.1696700524207,0.972684168598364,2.16655689112247,2.10484024838787,1.90418630188352,5.86929691313377,0.334549248551511,"Italy",1.81610288939458,0.03943662,0.08928571,0.07042254,0.17857143,0.42253521,0.41071429,1.89510838703308,0,0
"Manhattan","Empellon Taqueria",969,3,-74.003031,40.734124,21,58,172,366,351,"Empellon Taqueria",120,"4","Mexican",-74.003044,40.734154,1093,2,5,15,49,49,3.99587203,4.15,0.01666667,0.02169421,0.638822066827587,0.40833333,0.36260331,1.00222795924217,"Latin",2.14020182904145,2.24163413536247,0.784912118548014,0.705250183057881,0.645514888874892,0,2.19639203375278,2.07160406349544,2.02959610505591,1.76852873217513,2.10222565030678,2.54033839722278,4,2.25058391720766,2.46231619266002,2.53709029096221,2.16384555183188,0.972684168598364,2.46292428169124,2.06180846620674,1.79324392059825,4.78749174278205,0.0725270762201094,"Latin",2.22257371002327,0.04166667,0.05991736,0.125,0.17768595,0.40833333,0.37809917,2.09779227395765,0,0
"Manhattan","A Voce Madison",1477,4,-73.987,40.743,43,118,227,579,513,"A Voce",183,"4","Italian",-73.98632,40.742374,1871,2,16,33,59,73,3.95463778,4.01092896,0.01092896,0.02905405,-0.589978243965698,0.3989071,0.34662162,1.35171143406105,"Italy",2.42967500623137,2.68277526324405,1.76328602656101,2.05558180943715,2.11539287363039,0,1.70366839558519,2.08952859711908,2.22824617269064,2.33156233740337,2.86199567876412,2.60590125499658,4,2.6712609715573,2.34116450619253,2.58970202541304,2.68403940725172,0.972684168598364,2.61836060227493,1.96685431444787,2.26937154234479,5.20948615284142,-0.388499277628815,"Italy",2.80073021308697,0.08743169,0.07972973,0.18032787,0.15337838,0.32240437,0.39121622,2.71728244579098,0,0
"Manhattan","Dylan's Candy Bar",113,2,-73.96577,40.762213,19,22,23,23,33,"Dylan's Candy Bar",170,"NotFound","NotFound",-73.96577,40.762238,1468,12,9,28,53,69,3.44247788,3.94705882,0.07017544,0.15833333,-0.33974250234477,0.40350877,0.275,0.885174643731347,"NotFound",1.51501492239592,1.71173474294179,-0.042204762519239,-0.143521373784106,-0.209088380366376,0,0.114319140007984,0.0601436686253188,0.0303076302283397,1.61112645890368,1.97335927914513,-0.264188694245308,4,1.80377725793035,-0.135871237995987,-0.350859064852359,1.64203020069466,0.972684168598364,-0.191354828997324,0.0973641295874057,1.61877194848586,5.13579843705026,-0.600770404580838,"NotFound",2.11136004292303,0.05263158,0.18333333,0.16374269,0.19166667,0.30994152,0.19166667,1.95614772171855,0,0
"Manhattan","Morimoto New York",4290,4,-74.007408,40.743236,92,273,596,1105,1934,"Morimoto",1095,"4","Japanese",-74.00719,40.743023,63,31,35,104,284,641,3.84988345,4.34155251,0.0283105,0.023,2.266661889229,0.58538813,0.4835,5.63715713030925,"Asia",1.05833562356771,1.53260894024641,0.998422733988495,1.57635560870726,1.89752419856345,0,1.39105079716059,1.58396116535255,1.73912712822399,0.470813603551185,0.895420751054838,1.48217168477516,4.5,1.77355262483507,1.11722232990375,1.66036608203609,1.29499386516257,0.972684168598364,1.29244150353125,1.39568175177968,0.44018605624611,6.9985096422506,0.709340457076175,"Asia",0.912482792394134,0.03196347,0.06825,0.09497717,0.149,0.25936073,0.27625,0.750162445344948,0,0
"Manhattan","Utsav Indian Restaurant & Loun",740,3,-73.982275,40.757686,16,73,147,274,170,"Utsav Restaurant",280,"4","Indian",-73.98366,40.758087,2041,20,17,47,122,74,3.44459459,3.76071429,0.07142857,0.02352941,3.32347541619118,0.26428571,0.25,0.677001812569635,"Asia",2.87386432724365,2.71863205968242,2.40354945744697,2.58564009749358,2.57314932914143,0,3.01977341964739,2.83557749839058,2.66516818142487,2.88780896440224,2.68025254875892,2.63179201640918,4,2.57143812918382,2.90366878235375,2.43524366425277,2.83445756261593,0.972684168598364,2.74033813585996,2.97347536209039,2.78983758305666,5.63478960316925,-1.21768336728515,"Asia",2.61944263259736,0.06071429,0.10735294,0.16785714,0.21617647,0.43571429,0.40294118,2.76293368870067,0,0
"Manhattan","Gastronomia Culinaria",33,3,-73.961667,40.799053,2,8,4,7,12,"Gastronomia Culinaria",38,"NotFound","Italian",-73.96169,40.799023,3430,3,1,5,16,13,3.57575758,3.92105263,0.07894737,0.06060606,0.976911876095573,0.34210526,0.36363636,0.528629383035112,"Italy",0.240043643885563,0.265256063436411,0.286749939354532,0.330916449598345,0.413577989927062,0,0.114319140007984,0.0601436686253188,0.0303076302283397,0.0500212706579336,0.00433259299143196,0.254855073742834,4,0.336926403559371,0.254866578534149,0.323385827991053,0.23425179986722,0.972684168598364,0.22779758358659,0.0973641295874057,0.0537362813860406,3.63758615972639,-0.687005549905098,"Italy",0.165590123032271,0.02631579,0.24242424,0.13157895,0.12121212,0.42105263,0.21212121,0.0888128815594337,0,0
